lineage,n_species,pfam_id,frequency
Ciliophora,21,PF00012,1
Ciliophora,21,PF00022,1
Ciliophora,21,PF00023,1
Ciliophora,21,PF00025,1
Ciliophora,21,PF00026,1
Ciliophora,21,PF00027,1
Ciliophora,21,PF00034,1
Ciliophora,21,PF00036,1
Ciliophora,20,PF00043,0.952380952380952
Ciliophora,21,PF00056,1
Ciliophora,21,PF00069,1
Ciliophora,21,PF00071,1
Ciliophora,21,PF00072,1
Ciliophora,21,PF00076,1
Ciliophora,21,PF00083,1
Ciliophora,21,PF00085,1
Ciliophora,21,PF00091,1
Ciliophora,21,PF00096,1
Ciliophora,20,PF00097,0.952380952380952
Ciliophora,20,PF00098,0.952380952380952
Ciliophora,21,PF00106,1
Ciliophora,21,PF00107,1
Ciliophora,21,PF00108,1
Ciliophora,21,PF00112,1
Ciliophora,21,PF00113,1
Ciliophora,20,PF00117,0.952380952380952
Ciliophora,21,PF00118,1
Ciliophora,21,PF00120,1
Ciliophora,21,PF00121,1
Ciliophora,21,PF00122,1
Ciliophora,21,PF00125,1
Ciliophora,21,PF00128,1
Ciliophora,21,PF00133,1
Ciliophora,20,PF00134,0.952380952380952
Ciliophora,21,PF00137,1
Ciliophora,21,PF00149,1
Ciliophora,20,PF00150,0.952380952380952
Ciliophora,21,PF00152,1
Ciliophora,21,PF00153,1
Ciliophora,21,PF00155,1
Ciliophora,21,PF00156,1
Ciliophora,21,PF00160,1
Ciliophora,21,PF00162,1
Ciliophora,21,PF00164,1
Ciliophora,20,PF00166,0.952380952380952
Ciliophora,21,PF00168,1
Ciliophora,21,PF00169,1
Ciliophora,21,PF00171,1
Ciliophora,20,PF00173,0.952380952380952
Ciliophora,21,PF00175,1
Ciliophora,20,PF00176,0.952380952380952
Ciliophora,21,PF00177,1
Ciliophora,21,PF00179,1
Ciliophora,21,PF00180,1
Ciliophora,21,PF00183,1
Ciliophora,21,PF00189,1
Ciliophora,20,PF00194,0.952380952380952
Ciliophora,21,PF00198,1
Ciliophora,21,PF00202,1
Ciliophora,21,PF00203,1
Ciliophora,21,PF00206,1
Ciliophora,21,PF00208,1
Ciliophora,21,PF00211,1
Ciliophora,20,PF00217,0.952380952380952
Ciliophora,20,PF00224,0.952380952380952
Ciliophora,21,PF00225,1
Ciliophora,21,PF00226,1
Ciliophora,21,PF00227,1
Ciliophora,21,PF00230,1
Ciliophora,21,PF00231,1
Ciliophora,21,PF00233,1
Ciliophora,20,PF00235,0.952380952380952
Ciliophora,21,PF00237,1
Ciliophora,21,PF00238,1
Ciliophora,21,PF00240,1
Ciliophora,20,PF00241,0.952380952380952
Ciliophora,21,PF00244,1
Ciliophora,20,PF00246,0.952380952380952
Ciliophora,21,PF00248,1
Ciliophora,21,PF00249,1
Ciliophora,21,PF00252,1
Ciliophora,20,PF00254,0.952380952380952
Ciliophora,20,PF00258,0.952380952380952
Ciliophora,21,PF00266,1
Ciliophora,21,PF00270,1
Ciliophora,21,PF00271,1
Ciliophora,20,PF00274,0.952380952380952
Ciliophora,21,PF00276,1
Ciliophora,21,PF00285,1
Ciliophora,21,PF00291,1
Ciliophora,21,PF00293,1
Ciliophora,21,PF00294,1
Ciliophora,21,PF00297,1
Ciliophora,21,PF00300,1
Ciliophora,21,PF00307,1
Ciliophora,21,PF00318,1
Ciliophora,21,PF00330,1
Ciliophora,20,PF00333,0.952380952380952
Ciliophora,21,PF00334,1
Ciliophora,21,PF00338,1
Ciliophora,21,PF00342,1
Ciliophora,21,PF00343,1
Ciliophora,21,PF00344,1
Ciliophora,21,PF00347,1
Ciliophora,21,PF00348,1
Ciliophora,21,PF00350,1
Ciliophora,21,PF00355,1
Ciliophora,21,PF00364,1
Ciliophora,21,PF00365,1
Ciliophora,20,PF00366,0.952380952380952
Ciliophora,20,PF00368,0.952380952380952
Ciliophora,21,PF00378,1
Ciliophora,20,PF00380,0.952380952380952
Ciliophora,20,PF00382,0.952380952380952
Ciliophora,21,PF00400,1
Ciliophora,21,PF00406,1
Ciliophora,21,PF00410,1
Ciliophora,21,PF00411,1
Ciliophora,21,PF00415,1
Ciliophora,21,PF00416,1
Ciliophora,21,PF00428,1
Ciliophora,20,PF00439,0.952380952380952
Ciliophora,21,PF00441,1
Ciliophora,20,PF00443,0.952380952380952
Ciliophora,21,PF00448,1
Ciliophora,21,PF00450,1
Ciliophora,20,PF00454,0.952380952380952
Ciliophora,20,PF00456,0.952380952380952
Ciliophora,20,PF00462,0.952380952380952
Ciliophora,21,PF00464,1
Ciliophora,20,PF00466,0.952380952380952
Ciliophora,21,PF00481,1
Ciliophora,21,PF00483,1
Ciliophora,20,PF00485,0.952380952380952
Ciliophora,20,PF00488,0.952380952380952
Ciliophora,21,PF00498,1
Ciliophora,21,PF00501,1
Ciliophora,20,PF00505,0.952380952380952
Ciliophora,21,PF00514,1
Ciliophora,21,PF00515,1
Ciliophora,21,PF00520,1
Ciliophora,21,PF00534,1
Ciliophora,20,PF00535,0.952380952380952
Ciliophora,20,PF00550,0.952380952380952
Ciliophora,21,PF00557,1
Ciliophora,21,PF00561,1
Ciliophora,21,PF00562,1
Ciliophora,21,PF00566,1
Ciliophora,20,PF00569,0.952380952380952
Ciliophora,20,PF00571,0.952380952380952
Ciliophora,21,PF00572,1
Ciliophora,21,PF00573,1
Ciliophora,20,PF00578,0.952380952380952
Ciliophora,21,PF00579,1
Ciliophora,21,PF00581,1
Ciliophora,21,PF00583,1
Ciliophora,21,PF00587,1
Ciliophora,20,PF00590,0.952380952380952
Ciliophora,20,PF00612,0.952380952380952
Ciliophora,21,PF00622,1
Ciliophora,20,PF00625,0.952380952380952
Ciliophora,20,PF00626,0.952380952380952
Ciliophora,21,PF00632,1
Ciliophora,20,PF00637,0.952380952380952
Ciliophora,20,PF00638,0.952380952380952
Ciliophora,21,PF00642,1
Ciliophora,21,PF00643,1
Ciliophora,20,PF00644,0.952380952380952
Ciliophora,20,PF00647,0.952380952380952
Ciliophora,21,PF00648,1
Ciliophora,21,PF00650,1
Ciliophora,20,PF00651,0.952380952380952
Ciliophora,20,PF00664,0.952380952380952
Ciliophora,20,PF00667,0.952380952380952
Ciliophora,20,PF00673,0.952380952380952
Ciliophora,21,PF00675,1
Ciliophora,21,PF00676,1
Ciliophora,21,PF00687,1
Ciliophora,21,PF00689,1
Ciliophora,20,PF00690,0.952380952380952
Ciliophora,21,PF00702,1
Ciliophora,20,PF00705,0.952380952380952
Ciliophora,21,PF00709,1
Ciliophora,21,PF00749,1
Ciliophora,21,PF00750,1
Ciliophora,21,PF00773,1
Ciliophora,21,PF00782,1
Ciliophora,20,PF00787,0.952380952380952
Ciliophora,21,PF00795,1
Ciliophora,20,PF00806,0.952380952380952
Ciliophora,20,PF00808,0.952380952380952
Ciliophora,21,PF00810,1
Ciliophora,20,PF00814,0.952380952380952
Ciliophora,20,PF00827,0.952380952380952
Ciliophora,21,PF00828,1
Ciliophora,20,PF00829,0.952380952380952
Ciliophora,20,PF00831,0.952380952380952
Ciliophora,20,PF00833,0.952380952380952
Ciliophora,20,PF00838,0.952380952380952
Ciliophora,21,PF00850,1
Ciliophora,20,PF00856,0.952380952380952
Ciliophora,20,PF00857,0.952380952380952
Ciliophora,21,PF00883,1
Ciliophora,21,PF00888,1
Ciliophora,21,PF00890,1
Ciliophora,21,PF00892,1
Ciliophora,21,PF00899,1
Ciliophora,20,PF00900,0.952380952380952
Ciliophora,21,PF00928,1
Ciliophora,20,PF00935,0.952380952380952
Ciliophora,20,PF00956,0.952380952380952
Ciliophora,20,PF00957,0.952380952380952
Ciliophora,20,PF00962,0.952380952380952
Ciliophora,20,PF00995,0.952380952380952
Ciliophora,21,PF00996,1
Ciliophora,21,PF00999,1
Ciliophora,20,PF01000,0.952380952380952
Ciliophora,21,PF01008,1
Ciliophora,21,PF01012,1
Ciliophora,20,PF01015,0.952380952380952
Ciliophora,20,PF01016,0.952380952380952
Ciliophora,21,PF01027,1
Ciliophora,21,PF01031,1
Ciliophora,21,PF01039,1
Ciliophora,20,PF01040,0.952380952380952
Ciliophora,21,PF01053,1
Ciliophora,20,PF01055,0.952380952380952
Ciliophora,21,PF01061,1
Ciliophora,21,PF01063,1
Ciliophora,21,PF01066,1
Ciliophora,20,PF01084,0.952380952380952
Ciliophora,20,PF01088,0.952380952380952
Ciliophora,20,PF01090,0.952380952380952
Ciliophora,21,PF01092,1
Ciliophora,21,PF01105,1
Ciliophora,20,PF01115,0.952380952380952
Ciliophora,21,PF01124,1
Ciliophora,21,PF01131,1
Ciliophora,20,PF01138,0.952380952380952
Ciliophora,21,PF01145,1
Ciliophora,21,PF01148,1
Ciliophora,20,PF01157,0.952380952380952
Ciliophora,20,PF01158,0.952380952380952
Ciliophora,20,PF01159,0.952380952380952
Ciliophora,20,PF01167,0.952380952380952
Ciliophora,21,PF01189,1
Ciliophora,20,PF01192,0.952380952380952
Ciliophora,20,PF01196,0.952380952380952
Ciliophora,20,PF01198,0.952380952380952
Ciliophora,20,PF01199,0.952380952380952
Ciliophora,21,PF01201,1
Ciliophora,20,PF01207,0.952380952380952
Ciliophora,21,PF01209,1
Ciliophora,20,PF01217,0.952380952380952
Ciliophora,21,PF01221,1
Ciliophora,20,PF01230,0.952380952380952
Ciliophora,20,PF01237,0.952380952380952
Ciliophora,20,PF01246,0.952380952380952
Ciliophora,20,PF01247,0.952380952380952
Ciliophora,21,PF01248,1
Ciliophora,20,PF01249,0.952380952380952
Ciliophora,20,PF01251,0.952380952380952
Ciliophora,20,PF01257,0.952380952380952
Ciliophora,21,PF01266,1
Ciliophora,20,PF01269,0.952380952380952
Ciliophora,20,PF01280,0.952380952380952
Ciliophora,20,PF01282,0.952380952380952
Ciliophora,20,PF01283,0.952380952380952
Ciliophora,21,PF01287,1
Ciliophora,21,PF01293,1
Ciliophora,20,PF01294,0.952380952380952
Ciliophora,20,PF01329,0.952380952380952
Ciliophora,21,PF01344,1
Ciliophora,20,PF01363,0.952380952380952
Ciliophora,21,PF01370,1
Ciliophora,21,PF01380,1
Ciliophora,20,PF01398,0.952380952380952
Ciliophora,21,PF01399,1
Ciliophora,21,PF01406,1
Ciliophora,21,PF01409,1
Ciliophora,21,PF01411,1
Ciliophora,21,PF01412,1
Ciliophora,20,PF01423,0.952380952380952
Ciliophora,21,PF01425,1
Ciliophora,21,PF01433,1
Ciliophora,21,PF01434,1
Ciliophora,21,PF01466,1
Ciliophora,21,PF01467,1
Ciliophora,21,PF01479,1
Ciliophora,21,PF01485,1
Ciliophora,21,PF01490,1
Ciliophora,21,PF01496,1
Ciliophora,21,PF01504,1
Ciliophora,21,PF01512,1
Ciliophora,21,PF01529,1
Ciliophora,21,PF01545,1
Ciliophora,20,PF01546,0.952380952380952
Ciliophora,21,PF01553,1
Ciliophora,20,PF01554,0.952380952380952
Ciliophora,21,PF01556,1
Ciliophora,20,PF01557,0.952380952380952
Ciliophora,20,PF01565,0.952380952380952
Ciliophora,20,PF01569,0.952380952380952
Ciliophora,20,PF01571,0.952380952380952
Ciliophora,20,PF01588,0.952380952380952
Ciliophora,20,PF01595,0.952380952380952
Ciliophora,20,PF01597,0.952380952380952
Ciliophora,21,PF01602,1
Ciliophora,20,PF01603,0.952380952380952
Ciliophora,21,PF01612,1
Ciliophora,20,PF01633,0.952380952380952
Ciliophora,20,PF01650,0.952380952380952
Ciliophora,21,PF01652,1
Ciliophora,21,PF01655,1
Ciliophora,20,PF01667,0.952380952380952
Ciliophora,21,PF01694,1
Ciliophora,21,PF01699,1
Ciliophora,21,PF01702,1
Ciliophora,21,PF01704,1
Ciliophora,20,PF01725,0.952380952380952
Ciliophora,20,PF01728,0.952380952380952
Ciliophora,20,PF01733,0.952380952380952
Ciliophora,20,PF01734,0.952380952380952
Ciliophora,20,PF01743,0.952380952380952
Ciliophora,20,PF01775,0.952380952380952
Ciliophora,20,PF01776,0.952380952380952
Ciliophora,20,PF01777,0.952380952380952
Ciliophora,20,PF01778,0.952380952380952
Ciliophora,20,PF01780,0.952380952380952
Ciliophora,20,PF01798,0.952380952380952
Ciliophora,20,PF01813,0.952380952380952
Ciliophora,20,PF01833,0.952380952380952
Ciliophora,20,PF01849,0.952380952380952
Ciliophora,21,PF01873,1
Ciliophora,20,PF01875,0.952380952380952
Ciliophora,21,PF01912,1
Ciliophora,21,PF01916,1
Ciliophora,20,PF01920,0.952380952380952
Ciliophora,20,PF01922,0.952380952380952
Ciliophora,21,PF01925,1
Ciliophora,21,PF01926,1
Ciliophora,20,PF01929,0.952380952380952
Ciliophora,21,PF01956,1
Ciliophora,20,PF01965,0.952380952380952
Ciliophora,20,PF01984,0.952380952380952
Ciliophora,20,PF01991,0.952380952380952
Ciliophora,20,PF01992,0.952380952380952
Ciliophora,20,PF02036,0.952380952380952
Ciliophora,20,PF02089,0.952380952380952
Ciliophora,21,PF02127,1
Ciliophora,20,PF02136,0.952380952380952
Ciliophora,21,PF02146,1
Ciliophora,20,PF02167,0.952380952380952
Ciliophora,20,PF02171,0.952380952380952
Ciliophora,20,PF02181,0.952380952380952
Ciliophora,20,PF02225,0.952380952380952
Ciliophora,20,PF02230,0.952380952380952
Ciliophora,21,PF02263,1
Ciliophora,20,PF02320,0.952380952380952
Ciliophora,20,PF02330,0.952380952380952
Ciliophora,21,PF02374,1
Ciliophora,20,PF02383,0.952380952380952
Ciliophora,20,PF02390,0.952380952380952
Ciliophora,21,PF02460,1
Ciliophora,20,PF02466,0.952380952380952
Ciliophora,20,PF02475,0.952380952380952
Ciliophora,21,PF02493,1
Ciliophora,20,PF02516,0.952380952380952
Ciliophora,21,PF02518,1
Ciliophora,21,PF02535,1
Ciliophora,20,PF02628,0.952380952380952
Ciliophora,20,PF02629,0.952380952380952
Ciliophora,20,PF02666,0.952380952380952
Ciliophora,20,PF02737,0.952380952380952
Ciliophora,20,PF02770,0.952380952380952
Ciliophora,21,PF02771,1
Ciliophora,20,PF02773,0.952380952380952
Ciliophora,20,PF02777,0.952380952380952
Ciliophora,21,PF02779,1
Ciliophora,21,PF02786,1
Ciliophora,20,PF02792,0.952380952380952
Ciliophora,21,PF02798,1
Ciliophora,21,PF02800,1
Ciliophora,20,PF02806,0.952380952380952
Ciliophora,20,PF02826,0.952380952380952
Ciliophora,20,PF02854,0.952380952380952
Ciliophora,21,PF02866,1
Ciliophora,20,PF02889,0.952380952380952
Ciliophora,21,PF02913,1
Ciliophora,21,PF02985,1
Ciliophora,20,PF02991,0.952380952380952
Ciliophora,20,PF02996,0.952380952380952
Ciliophora,20,PF03006,0.952380952380952
Ciliophora,20,PF03009,0.952380952380952
Ciliophora,20,PF03029,0.952380952380952
Ciliophora,21,PF03030,1
Ciliophora,21,PF03031,1
Ciliophora,20,PF03062,0.952380952380952
Ciliophora,20,PF03092,0.952380952380952
Ciliophora,20,PF03095,0.952380952380952
Ciliophora,21,PF03129,1
Ciliophora,21,PF03133,1
Ciliophora,21,PF03134,1
Ciliophora,21,PF03143,1
Ciliophora,21,PF03152,1
Ciliophora,20,PF03178,0.952380952380952
Ciliophora,20,PF03223,0.952380952380952
Ciliophora,20,PF03226,0.952380952380952
Ciliophora,21,PF03259,1
Ciliophora,20,PF03297,0.952380952380952
Ciliophora,20,PF03348,0.952380952380952
Ciliophora,21,PF03357,1
Ciliophora,20,PF03366,0.952380952380952
Ciliophora,21,PF03372,1
Ciliophora,20,PF03416,0.952380952380952
Ciliophora,20,PF03446,0.952380952380952
Ciliophora,20,PF03464,0.952380952380952
Ciliophora,21,PF03501,1
Ciliophora,20,PF03630,0.952380952380952
Ciliophora,21,PF03635,1
Ciliophora,21,PF03637,1
Ciliophora,21,PF03643,1
Ciliophora,20,PF03690,0.952380952380952
Ciliophora,20,PF03747,0.952380952380952
Ciliophora,20,PF03764,0.952380952380952
Ciliophora,21,PF03798,1
Ciliophora,20,PF03878,0.952380952380952
Ciliophora,20,PF03931,0.952380952380952
Ciliophora,21,PF03946,1
Ciliophora,21,PF03947,1
Ciliophora,21,PF03953,1
Ciliophora,20,PF04045,0.952380952380952
Ciliophora,20,PF04051,0.952380952380952
Ciliophora,20,PF04053,0.952380952380952
Ciliophora,20,PF04054,0.952380952380952
Ciliophora,20,PF04055,0.952380952380952
Ciliophora,20,PF04059,0.952380952380952
Ciliophora,20,PF04073,0.952380952380952
Ciliophora,20,PF04116,0.952380952380952
Ciliophora,20,PF04117,0.952380952380952
Ciliophora,20,PF04130,0.952380952380952
Ciliophora,20,PF04158,0.952380952380952
Ciliophora,20,PF04176,0.952380952380952
Ciliophora,20,PF04178,0.952380952380952
Ciliophora,21,PF04193,1
Ciliophora,20,PF04209,0.952380952380952
Ciliophora,21,PF04258,1
Ciliophora,20,PF04387,0.952380952380952
Ciliophora,20,PF04408,0.952380952380952
Ciliophora,20,PF04427,0.952380952380952
Ciliophora,21,PF04502,1
Ciliophora,20,PF04511,0.952380952380952
Ciliophora,21,PF04515,1
Ciliophora,21,PF04547,1
Ciliophora,21,PF04564,1
Ciliophora,20,PF04641,0.952380952380952
Ciliophora,20,PF04791,0.952380952380952
Ciliophora,20,PF04810,0.952380952380952
Ciliophora,20,PF04811,0.952380952380952
Ciliophora,20,PF04900,0.952380952380952
Ciliophora,20,PF04939,0.952380952380952
Ciliophora,20,PF04969,0.952380952380952
Ciliophora,21,PF04998,1
Ciliophora,21,PF05018,1
Ciliophora,21,PF05057,1
Ciliophora,20,PF05071,0.952380952380952
Ciliophora,20,PF05091,0.952380952380952
Ciliophora,21,PF05186,1
Ciliophora,21,PF05193,1
Ciliophora,21,PF05221,1
Ciliophora,20,PF05291,0.952380952380952
Ciliophora,20,PF05351,0.952380952380952
Ciliophora,21,PF05362,1
Ciliophora,20,PF05470,0.952380952380952
Ciliophora,20,PF05577,0.952380952380952
Ciliophora,20,PF05608,0.952380952380952
Ciliophora,20,PF05648,0.952380952380952
Ciliophora,21,PF05804,1
Ciliophora,20,PF05832,0.952380952380952
Ciliophora,20,PF05856,0.952380952380952
Ciliophora,20,PF05890,0.952380952380952
Ciliophora,20,PF06068,0.952380952380952
Ciliophora,21,PF06071,1
Ciliophora,20,PF06417,0.952380952380952
Ciliophora,20,PF06472,0.952380952380952
Ciliophora,20,PF06565,0.952380952380952
Ciliophora,20,PF06602,0.952380952380952
Ciliophora,20,PF06732,0.952380952380952
Ciliophora,20,PF06966,0.952380952380952
Ciliophora,21,PF07002,1
Ciliophora,20,PF07004,0.952380952380952
Ciliophora,20,PF07162,0.952380952380952
Ciliophora,20,PF07534,0.952380952380952
Ciliophora,20,PF07541,0.952380952380952
Ciliophora,21,PF07690,1
Ciliophora,21,PF07714,1
Ciliophora,21,PF07719,1
Ciliophora,20,PF07859,0.952380952380952
Ciliophora,21,PF07885,1
Ciliophora,21,PF07992,1
Ciliophora,20,PF07994,0.952380952380952
Ciliophora,21,PF08016,1
Ciliophora,20,PF08069,0.952380952380952
Ciliophora,21,PF08240,1
Ciliophora,21,PF08241,1
Ciliophora,20,PF08246,0.952380952380952
Ciliophora,20,PF08324,0.952380952380952
Ciliophora,21,PF08442,1
Ciliophora,20,PF08449,0.952380952380952
Ciliophora,20,PF08512,0.952380952380952
Ciliophora,20,PF08613,0.952380952380952
Ciliophora,20,PF08623,0.952380952380952
Ciliophora,20,PF08718,0.952380952380952
Ciliophora,21,PF08767,1
Ciliophora,21,PF09334,1
Ciliophora,21,PF09335,1
Ciliophora,20,PF09360,0.952380952380952
Ciliophora,20,PF09409,0.952380952380952
Ciliophora,21,PF09773,1
Ciliophora,20,PF09799,0.952380952380952
Ciliophora,21,PF10075,1
Ciliophora,20,PF10192,0.952380952380952
Ciliophora,21,PF10211,1
Ciliophora,20,PF10234,0.952380952380952
Ciliophora,20,PF10266,0.952380952380952
Ciliophora,20,PF10274,0.952380952380952
Ciliophora,20,PF10294,0.952380952380952
Ciliophora,20,PF10498,0.952380952380952
Ciliophora,20,PF10602,0.952380952380952
Ciliophora,21,PF10609,1
Ciliophora,21,PF10712,1
Ciliophora,21,PF12146,1
Ciliophora,20,PF12166,0.952380952380952
Ciliophora,20,PF12569,0.952380952380952
Ciliophora,21,PF12698,1
Ciliophora,20,PF12777,0.952380952380952
Ciliophora,20,PF12780,0.952380952380952
Ciliophora,20,PF12781,0.952380952380952
Ciliophora,21,PF12796,1
Ciliophora,21,PF12799,1
Ciliophora,20,PF12850,0.952380952380952
Ciliophora,20,PF12906,0.952380952380952
Ciliophora,21,PF13085,1
Ciliophora,21,PF13091,1
Ciliophora,21,PF13181,1
Ciliophora,20,PF13193,0.952380952380952
Ciliophora,21,PF13202,1
Ciliophora,21,PF13229,1
Ciliophora,21,PF13246,1
Ciliophora,21,PF13393,1
Ciliophora,21,PF13405,1
Ciliophora,20,PF13414,0.952380952380952
Ciliophora,21,PF13415,1
Ciliophora,21,PF13417,1
Ciliophora,21,PF13418,1
Ciliophora,21,PF13424,1
Ciliophora,21,PF13499,1
Ciliophora,21,PF13516,1
Ciliophora,20,PF13519,0.952380952380952
Ciliophora,20,PF13540,0.952380952380952
Ciliophora,21,PF13561,1
Ciliophora,21,PF13637,1
Ciliophora,21,PF13639,1
Ciliophora,21,PF13649,1
Ciliophora,21,PF13793,1
Ciliophora,21,PF13833,1
Ciliophora,20,PF13851,0.952380952380952
Ciliophora,20,PF13854,0.952380952380952
Ciliophora,20,PF13855,0.952380952380952
Ciliophora,21,PF13857,1
Ciliophora,20,PF13862,0.952380952380952
Ciliophora,20,PF13868,0.952380952380952
Ciliophora,21,PF13905,1
Ciliophora,20,PF13923,0.952380952380952
Ciliophora,20,PF14497,0.952380952380952
Ciliophora,21,PF14580,1
Ciliophora,20,PF14671,0.952380952380952
Ciliophora,20,PF14738,0.952380952380952
Ciliophora,20,PF14782,0.952380952380952
Ciliophora,21,PF14938,1
Ciliophora,20,PF15511,0.952380952380952
Ciliophora,21,PF16113,1
Ciliophora,20,PF16187,0.952380952380952
Ciliophora,21,PF16199,1
Ciliophora,20,PF16205,0.952380952380952
Ciliophora,20,PF16211,0.952380952380952
Ciliophora,21,PF16212,1
Ciliophora,21,PF16363,1
Ciliophora,20,PF16561,0.952380952380952
Ciliophora,21,PF16653,1
Ciliophora,20,PF16897,0.952380952380952
Ciliophora,21,PF16906,1
Ciliophora,20,PF16909,0.952380952380952
Ciliophora,20,PF17144,0.952380952380952
Ciliophora,20,PF17759,0.952380952380952
Ciliophora,20,PF17852,0.952380952380952
Ciliophora,21,PF17862,1
Ciliophora,21,PF18198,1
Ciliophora,21,PF18199,1
Alveolata,6,PF00004,1
Alveolata,6,PF00005,1
Alveolata,6,PF00006,1
Alveolata,6,PF00009,1
Alveolata,6,PF00012,1
Alveolata,6,PF00013,1
Alveolata,6,PF00022,1
Alveolata,6,PF00023,1
Alveolata,6,PF00025,1
Alveolata,6,PF00026,1
Alveolata,6,PF00027,1
Alveolata,6,PF00036,1
Alveolata,6,PF00043,1
Alveolata,6,PF00063,1
Alveolata,6,PF00067,1
Alveolata,6,PF00069,1
Alveolata,6,PF00071,1
Alveolata,6,PF00076,1
Alveolata,6,PF00082,1
Alveolata,6,PF00083,1
Alveolata,6,PF00085,1
Alveolata,6,PF00091,1
Alveolata,6,PF00097,1
Alveolata,6,PF00098,1
Alveolata,6,PF00106,1
Alveolata,6,PF00107,1
Alveolata,6,PF00111,1
Alveolata,6,PF00112,1
Alveolata,6,PF00117,1
Alveolata,6,PF00118,1
Alveolata,6,PF00120,1
Alveolata,6,PF00122,1
Alveolata,6,PF00125,1
Alveolata,6,PF00133,1
Alveolata,6,PF00134,1
Alveolata,6,PF00137,1
Alveolata,6,PF00141,1
Alveolata,6,PF00145,1
Alveolata,6,PF00149,1
Alveolata,6,PF00152,1
Alveolata,6,PF00153,1
Alveolata,6,PF00155,1
Alveolata,6,PF00160,1
Alveolata,6,PF00164,1
Alveolata,6,PF00166,1
Alveolata,6,PF00168,1
Alveolata,6,PF00169,1
Alveolata,6,PF00171,1
Alveolata,6,PF00173,1
Alveolata,6,PF00175,1
Alveolata,6,PF00176,1
Alveolata,6,PF00179,1
Alveolata,6,PF00180,1
Alveolata,6,PF00183,1
Alveolata,6,PF00189,1
Alveolata,6,PF00194,1
Alveolata,6,PF00198,1
Alveolata,6,PF00202,1
Alveolata,6,PF00206,1
Alveolata,6,PF00208,1
Alveolata,6,PF00211,1
Alveolata,6,PF00225,1
Alveolata,6,PF00226,1
Alveolata,6,PF00227,1
Alveolata,6,PF00230,1
Alveolata,6,PF00233,1
Alveolata,6,PF00235,1
Alveolata,6,PF00240,1
Alveolata,6,PF00241,1
Alveolata,6,PF00244,1
Alveolata,6,PF00246,1
Alveolata,6,PF00248,1
Alveolata,6,PF00249,1
Alveolata,6,PF00254,1
Alveolata,6,PF00258,1
Alveolata,6,PF00266,1
Alveolata,6,PF00268,1
Alveolata,6,PF00270,1
Alveolata,6,PF00271,1
Alveolata,6,PF00274,1
Alveolata,6,PF00285,1
Alveolata,6,PF00288,1
Alveolata,6,PF00291,1
Alveolata,6,PF00293,1
Alveolata,6,PF00294,1
Alveolata,6,PF00300,1
Alveolata,6,PF00303,1
Alveolata,6,PF00326,1
Alveolata,6,PF00330,1
Alveolata,6,PF00334,1
Alveolata,6,PF00344,1
Alveolata,6,PF00350,1
Alveolata,6,PF00355,1
Alveolata,6,PF00365,1
Alveolata,6,PF00378,1
Alveolata,6,PF00380,1
Alveolata,6,PF00382,1
Alveolata,6,PF00383,1
Alveolata,6,PF00385,1
Alveolata,6,PF00400,1
Alveolata,6,PF00403,1
Alveolata,6,PF00406,1
Alveolata,6,PF00415,1
Alveolata,6,PF00432,1
Alveolata,6,PF00439,1
Alveolata,6,PF00443,1
Alveolata,6,PF00448,1
Alveolata,6,PF00456,1
Alveolata,6,PF00459,1
Alveolata,6,PF00462,1
Alveolata,6,PF00464,1
Alveolata,6,PF00481,1
Alveolata,6,PF00483,1
Alveolata,6,PF00485,1
Alveolata,6,PF00487,1
Alveolata,6,PF00491,1
Alveolata,6,PF00493,1
Alveolata,6,PF00498,1
Alveolata,6,PF00501,1
Alveolata,6,PF00505,1
Alveolata,6,PF00514,1
Alveolata,6,PF00515,1
Alveolata,6,PF00534,1
Alveolata,6,PF00535,1
Alveolata,6,PF00557,1
Alveolata,6,PF00561,1
Alveolata,6,PF00566,1
Alveolata,6,PF00571,1
Alveolata,6,PF00578,1
Alveolata,6,PF00579,1
Alveolata,6,PF00583,1
Alveolata,6,PF00587,1
Alveolata,6,PF00588,1
Alveolata,6,PF00609,1
Alveolata,6,PF00612,1
Alveolata,6,PF00622,1
Alveolata,6,PF00625,1
Alveolata,6,PF00627,1
Alveolata,6,PF00635,1
Alveolata,6,PF00638,1
Alveolata,6,PF00639,1
Alveolata,6,PF00641,1
Alveolata,6,PF00642,1
Alveolata,6,PF00648,1
Alveolata,6,PF00650,1
Alveolata,6,PF00654,1
Alveolata,6,PF00656,1
Alveolata,6,PF00664,1
Alveolata,6,PF00667,1
Alveolata,6,PF00675,1
Alveolata,6,PF00679,1
Alveolata,6,PF00696,1
Alveolata,6,PF00702,1
Alveolata,6,PF00704,1
Alveolata,6,PF00710,1
Alveolata,6,PF00719,1
Alveolata,6,PF00742,1
Alveolata,6,PF00752,1
Alveolata,6,PF00782,1
Alveolata,6,PF00787,1
Alveolata,6,PF00795,1
Alveolata,6,PF00800,1
Alveolata,6,PF00806,1
Alveolata,6,PF00810,1
Alveolata,6,PF00828,1
Alveolata,6,PF00847,1
Alveolata,6,PF00849,1
Alveolata,6,PF00850,1
Alveolata,6,PF00856,1
Alveolata,6,PF00867,1
Alveolata,6,PF00881,1
Alveolata,6,PF00883,1
Alveolata,6,PF00887,1
Alveolata,6,PF00888,1
Alveolata,6,PF00890,1
Alveolata,6,PF00892,1
Alveolata,6,PF00899,1
Alveolata,6,PF00916,1
