lineage,n_species,pfam_id,frequency
Ochrophyta,45,PF00468,0.978260869565217
Ochrophyta,44,PF00472,0.956521739130435
Ochrophyta,46,PF00476,1
Ochrophyta,46,PF00478,1
Ochrophyta,46,PF00480,1
Ochrophyta,46,PF00481,1
Ochrophyta,46,PF00485,1
Ochrophyta,46,PF00487,1
Ochrophyta,45,PF00488,0.978260869565217
Ochrophyta,46,PF00490,1
Ochrophyta,44,PF00493,0.956521739130435
Ochrophyta,46,PF00494,1
Ochrophyta,46,PF00498,1
Ochrophyta,46,PF00501,1
Ochrophyta,45,PF00503,0.978260869565217
Ochrophyta,46,PF00504,1
Ochrophyta,46,PF00505,1
Ochrophyta,46,PF00514,1
Ochrophyta,46,PF00515,1
Ochrophyta,46,PF00520,1
Ochrophyta,45,PF00534,0.978260869565217
Ochrophyta,46,PF00535,1
Ochrophyta,45,PF00536,0.978260869565217
Ochrophyta,46,PF00542,1
Ochrophyta,46,PF00550,1
Ochrophyta,46,PF00557,1
Ochrophyta,45,PF00561,0.978260869565217
Ochrophyta,46,PF00562,1
Ochrophyta,45,PF00566,0.978260869565217
Ochrophyta,45,PF00569,0.978260869565217
Ochrophyta,46,PF00571,1
Ochrophyta,46,PF00572,1
Ochrophyta,46,PF00573,1
Ochrophyta,45,PF00574,0.978260869565217
Ochrophyta,46,PF00575,1
Ochrophyta,46,PF00578,1
Ochrophyta,46,PF00579,1
Ochrophyta,46,PF00581,1
Ochrophyta,46,PF00583,1
Ochrophyta,46,PF00587,1
Ochrophyta,46,PF00588,1
Ochrophyta,44,PF00590,0.956521739130435
Ochrophyta,45,PF00595,0.978260869565217
Ochrophyta,44,PF00612,0.956521739130435
Ochrophyta,44,PF00615,0.956521739130435
Ochrophyta,46,PF00620,1
Ochrophyta,46,PF00622,1
Ochrophyta,45,PF00625,0.978260869565217
Ochrophyta,46,PF00626,1
Ochrophyta,46,PF00627,1
Ochrophyta,46,PF00628,1
Ochrophyta,46,PF00632,1
Ochrophyta,45,PF00635,0.978260869565217
Ochrophyta,46,PF00637,1
Ochrophyta,46,PF00638,1
Ochrophyta,46,PF00639,1
Ochrophyta,46,PF00641,1
Ochrophyta,46,PF00642,1
Ochrophyta,45,PF00647,0.978260869565217
Ochrophyta,45,PF00648,0.978260869565217
Ochrophyta,46,PF00650,1
Ochrophyta,46,PF00651,1
Ochrophyta,45,PF00654,0.978260869565217
Ochrophyta,46,PF00664,1
Ochrophyta,45,PF00667,0.978260869565217
Ochrophyta,46,PF00675,1
Ochrophyta,46,PF00676,1
Ochrophyta,46,PF00682,1
Ochrophyta,46,PF00685,1
Ochrophyta,46,PF00687,1
Ochrophyta,46,PF00689,1
Ochrophyta,45,PF00696,0.978260869565217
Ochrophyta,44,PF00698,0.956521739130435
Ochrophyta,46,PF00702,1
Ochrophyta,44,PF00709,0.956521739130435
Ochrophyta,44,PF00717,0.956521739130435
Ochrophyta,46,PF00719,1
Ochrophyta,45,PF00724,0.978260869565217
Ochrophyta,44,PF00730,0.956521739130435
Ochrophyta,46,PF00731,1
Ochrophyta,46,PF00732,1
Ochrophyta,46,PF00733,1
Ochrophyta,45,PF00736,0.978260869565217
Ochrophyta,44,PF00742,0.956521739130435
Ochrophyta,45,PF00743,0.978260869565217
Ochrophyta,46,PF00749,1
Ochrophyta,46,PF00753,1
Ochrophyta,45,PF00756,0.978260869565217
Ochrophyta,46,PF00762,1
Ochrophyta,44,PF00773,0.956521739130435
Ochrophyta,46,PF00782,1
Ochrophyta,46,PF00787,1
Ochrophyta,46,PF00789,1
Ochrophyta,46,PF00795,1
Ochrophyta,46,PF00804,1
Ochrophyta,44,PF00805,0.956521739130435
Ochrophyta,45,PF00806,0.978260869565217
Ochrophyta,46,PF00808,1
Ochrophyta,45,PF00810,0.978260869565217
Ochrophyta,45,PF00814,0.978260869565217
Ochrophyta,45,PF00815,0.978260869565217
Ochrophyta,46,PF00827,1
Ochrophyta,46,PF00828,1
Ochrophyta,45,PF00829,0.978260869565217
Ochrophyta,46,PF00830,1
Ochrophyta,46,PF00831,1
Ochrophyta,46,PF00833,1
Ochrophyta,46,PF00834,1
Ochrophyta,44,PF00838,0.956521739130435
Ochrophyta,46,PF00849,1
Ochrophyta,46,PF00850,1
Ochrophyta,46,PF00856,1
Ochrophyta,46,PF00857,1
Ochrophyta,44,PF00867,0.956521739130435
Ochrophyta,45,PF00881,0.978260869565217
Ochrophyta,46,PF00883,1
Ochrophyta,45,PF00884,0.978260869565217
Ochrophyta,44,PF00885,0.956521739130435
Ochrophyta,46,PF00886,1
Ochrophyta,45,PF00887,0.978260869565217
Ochrophyta,46,PF00888,1
Ochrophyta,45,PF00889,0.978260869565217
Ochrophyta,46,PF00890,1
Ochrophyta,46,PF00892,1
Ochrophyta,46,PF00899,1
Ochrophyta,46,PF00900,1
Ochrophyta,46,PF00903,1
Ochrophyta,46,PF00909,1
Ochrophyta,45,PF00916,0.978260869565217
Ochrophyta,44,PF00920,0.956521739130435
Ochrophyta,44,PF00924,0.956521739130435
Ochrophyta,46,PF00928,1
Ochrophyta,46,PF00929,1
Ochrophyta,45,PF00935,0.978260869565217
Ochrophyta,46,PF00940,1
Ochrophyta,44,PF00953,0.956521739130435
Ochrophyta,46,PF00957,1
Ochrophyta,44,PF00958,0.956521739130435
Ochrophyta,45,PF00970,0.978260869565217
Ochrophyta,44,PF00977,0.956521739130435
Ochrophyta,46,PF00982,1
Ochrophyta,44,PF00994,0.956521739130435
Ochrophyta,46,PF00995,1
Ochrophyta,46,PF00996,1
Ochrophyta,46,PF00999,1
Ochrophyta,44,PF01000,0.956521739130435
Ochrophyta,45,PF01008,0.978260869565217
Ochrophyta,46,PF01012,1
Ochrophyta,46,PF01015,1
Ochrophyta,46,PF01016,1
Ochrophyta,46,PF01025,1
Ochrophyta,45,PF01026,0.978260869565217
Ochrophyta,44,PF01027,0.956521739130435
Ochrophyta,45,PF01031,0.978260869565217
Ochrophyta,45,PF01039,0.978260869565217
Ochrophyta,46,PF01040,1
Ochrophyta,45,PF01042,0.978260869565217
Ochrophyta,45,PF01048,0.978260869565217
Ochrophyta,46,PF01053,1
Ochrophyta,45,PF01055,0.978260869565217
Ochrophyta,46,PF01058,1
Ochrophyta,46,PF01061,1
Ochrophyta,45,PF01062,0.978260869565217
Ochrophyta,46,PF01063,1
Ochrophyta,46,PF01066,1
Ochrophyta,44,PF01070,0.956521739130435
Ochrophyta,46,PF01073,1
Ochrophyta,45,PF01084,0.978260869565217
Ochrophyta,46,PF01086,1
Ochrophyta,46,PF01088,1
Ochrophyta,46,PF01090,1
Ochrophyta,46,PF01092,1
Ochrophyta,45,PF01096,0.978260869565217
Ochrophyta,46,PF01105,1
Ochrophyta,44,PF01106,0.956521739130435
Ochrophyta,46,PF01111,1
Ochrophyta,46,PF01115,1
Ochrophyta,45,PF01116,0.978260869565217
Ochrophyta,45,PF01121,0.978260869565217
Ochrophyta,45,PF01124,0.978260869565217
Ochrophyta,45,PF01125,0.978260869565217
Ochrophyta,45,PF01127,0.978260869565217
Ochrophyta,45,PF01131,0.978260869565217
Ochrophyta,44,PF01134,0.956521739130435
Ochrophyta,46,PF01135,1
Ochrophyta,45,PF01138,0.978260869565217
Ochrophyta,46,PF01145,1
Ochrophyta,45,PF01148,0.978260869565217
Ochrophyta,46,PF01150,1
Ochrophyta,46,PF01151,1
Ochrophyta,46,PF01157,1
Ochrophyta,46,PF01158,1
Ochrophyta,46,PF01159,1
Ochrophyta,45,PF01163,0.978260869565217
Ochrophyta,46,PF01167,1
Ochrophyta,45,PF01168,0.978260869565217
Ochrophyta,45,PF01169,0.978260869565217
Ochrophyta,44,PF01171,0.956521739130435
Ochrophyta,46,PF01176,1
Ochrophyta,46,PF01180,1
Ochrophyta,44,PF01182,0.956521739130435
Ochrophyta,46,PF01189,1
Ochrophyta,44,PF01191,0.956521739130435
Ochrophyta,45,PF01192,0.978260869565217
Ochrophyta,46,PF01196,1
Ochrophyta,46,PF01198,1
Ochrophyta,46,PF01199,1
Ochrophyta,46,PF01201,1
Ochrophyta,44,PF01205,0.956521739130435
Ochrophyta,44,PF01207,0.956521739130435
Ochrophyta,46,PF01208,1
Ochrophyta,46,PF01214,1
Ochrophyta,46,PF01217,1
Ochrophyta,46,PF01218,1
Ochrophyta,46,PF01221,1
Ochrophyta,44,PF01222,0.956521739130435
Ochrophyta,46,PF01230,1
Ochrophyta,46,PF01238,1
Ochrophyta,46,PF01239,1
Ochrophyta,45,PF01242,0.978260869565217
Ochrophyta,45,PF01245,0.978260869565217
Ochrophyta,46,PF01246,1
Ochrophyta,46,PF01247,1
Ochrophyta,46,PF01248,1
Ochrophyta,46,PF01249,1
Ochrophyta,46,PF01250,1
Ochrophyta,46,PF01251,1
Ochrophyta,46,PF01253,1
Ochrophyta,46,PF01255,1
Ochrophyta,44,PF01256,0.956521739130435
Ochrophyta,46,PF01257,1
Ochrophyta,44,PF01259,0.956521739130435
Ochrophyta,46,PF01263,1
Ochrophyta,45,PF01265,0.978260869565217
Ochrophyta,46,PF01266,1
Ochrophyta,46,PF01267,1
Ochrophyta,45,PF01268,0.978260869565217
Ochrophyta,46,PF01269,1
Ochrophyta,46,PF01280,1
Ochrophyta,46,PF01281,1
Ochrophyta,46,PF01282,1
Ochrophyta,46,PF01283,1
Ochrophyta,44,PF01287,0.956521739130435
Ochrophyta,46,PF01294,1
Ochrophyta,44,PF01300,0.956521739130435
Ochrophyta,46,PF01302,1
Ochrophyta,46,PF01323,1
Ochrophyta,45,PF01327,0.978260869565217
Ochrophyta,45,PF01329,0.978260869565217
Ochrophyta,44,PF01343,0.956521739130435
Ochrophyta,46,PF01344,1
Ochrophyta,46,PF01363,1
Ochrophyta,44,PF01369,0.956521739130435
Ochrophyta,46,PF01370,1
Ochrophyta,46,PF01379,1
Ochrophyta,46,PF01380,1
Ochrophyta,46,PF01398,1
Ochrophyta,46,PF01399,1
Ochrophyta,44,PF01406,0.956521739130435
Ochrophyta,46,PF01408,1
Ochrophyta,46,PF01409,1
Ochrophyta,45,PF01411,0.978260869565217
Ochrophyta,46,PF01412,1
Ochrophyta,46,PF01416,1
Ochrophyta,44,PF01417,0.956521739130435
Ochrophyta,46,PF01423,1
Ochrophyta,46,PF01432,1
Ochrophyta,45,PF01433,0.978260869565217
Ochrophyta,46,PF01434,1
Ochrophyta,46,PF01435,1
Ochrophyta,46,PF01459,1
Ochrophyta,45,PF01465,0.978260869565217
Ochrophyta,45,PF01466,0.978260869565217
Ochrophyta,46,PF01467,1
Ochrophyta,46,PF01479,1
Ochrophyta,46,PF01485,1
Ochrophyta,46,PF01490,1
Ochrophyta,45,PF01491,0.978260869565217
Ochrophyta,46,PF01494,1
Ochrophyta,46,PF01496,1
Ochrophyta,46,PF01504,1
Ochrophyta,46,PF01507,1
Ochrophyta,45,PF01512,0.978260869565217
Ochrophyta,46,PF01521,1
Ochrophyta,46,PF01529,1
Ochrophyta,45,PF01532,0.978260869565217
Ochrophyta,45,PF01535,0.978260869565217
Ochrophyta,45,PF01536,0.978260869565217
Ochrophyta,46,PF01545,1
Ochrophyta,45,PF01546,0.978260869565217
Ochrophyta,46,PF01553,1
Ochrophyta,46,PF01554,1
Ochrophyta,46,PF01556,1
Ochrophyta,45,PF01557,0.978260869565217
Ochrophyta,45,PF01564,0.978260869565217
Ochrophyta,45,PF01565,0.978260869565217
Ochrophyta,46,PF01569,1
Ochrophyta,46,PF01571,1
Ochrophyta,45,PF01583,0.978260869565217
Ochrophyta,46,PF01585,1
Ochrophyta,46,PF01588,1
Ochrophyta,46,PF01591,1
Ochrophyta,46,PF01592,1
Ochrophyta,46,PF01593,1
Ochrophyta,45,PF01595,0.978260869565217
Ochrophyta,44,PF01596,0.956521739130435
Ochrophyta,46,PF01597,1
Ochrophyta,46,PF01602,1
Ochrophyta,46,PF01603,1
Ochrophyta,46,PF01612,1
Ochrophyta,46,PF01625,1
Ochrophyta,44,PF01636,0.956521739130435
Ochrophyta,45,PF01641,0.978260869565217
Ochrophyta,46,PF01652,1
Ochrophyta,46,PF01655,1
Ochrophyta,46,PF01667,1
Ochrophyta,45,PF01678,0.978260869565217
Ochrophyta,45,PF01687,0.978260869565217
Ochrophyta,46,PF01694,1
Ochrophyta,46,PF01699,1
Ochrophyta,46,PF01702,1
Ochrophyta,45,PF01704,0.978260869565217
Ochrophyta,46,PF01722,1
Ochrophyta,46,PF01725,1
Ochrophyta,46,PF01728,1
Ochrophyta,45,PF01729,0.978260869565217
Ochrophyta,46,PF01734,1
Ochrophyta,46,PF01738,1
Ochrophyta,44,PF01746,0.956521739130435
Ochrophyta,46,PF01753,1
Ochrophyta,45,PF01758,0.978260869565217
Ochrophyta,45,PF01761,0.978260869565217
Ochrophyta,46,PF01764,1
Ochrophyta,45,PF01765,0.978260869565217
Ochrophyta,46,PF01775,1
Ochrophyta,46,PF01776,1
Ochrophyta,46,PF01777,1
Ochrophyta,46,PF01778,1
Ochrophyta,46,PF01780,1
Ochrophyta,45,PF01786,0.978260869565217
Ochrophyta,44,PF01795,0.956521739130435
Ochrophyta,46,PF01798,1
Ochrophyta,45,PF01808,0.978260869565217
Ochrophyta,44,PF01812,0.956521739130435
Ochrophyta,46,PF01813,1
Ochrophyta,45,PF01841,0.978260869565217
Ochrophyta,46,PF01849,1
Ochrophyta,45,PF01852,0.978260869565217
Ochrophyta,46,PF01853,1
Ochrophyta,45,PF01866,0.978260869565217
Ochrophyta,46,PF01873,1
Ochrophyta,45,PF01883,0.978260869565217
Ochrophyta,46,PF01907,1
Ochrophyta,46,PF01912,1
Ochrophyta,46,PF01916,1
Ochrophyta,46,PF01920,1
Ochrophyta,46,PF01925,1
Ochrophyta,46,PF01926,1
Ochrophyta,46,PF01929,1
Ochrophyta,44,PF01940,0.956521739130435
Ochrophyta,46,PF01956,1
Ochrophyta,46,PF01965,1
Ochrophyta,45,PF01974,0.978260869565217
Ochrophyta,45,PF01979,0.978260869565217
Ochrophyta,45,PF01981,0.978260869565217
Ochrophyta,46,PF01984,1
Ochrophyta,46,PF01988,1
Ochrophyta,46,PF01991,1
Ochrophyta,46,PF01992,1
Ochrophyta,45,PF02005,0.978260869565217
Ochrophyta,45,PF02020,0.978260869565217
Ochrophyta,45,PF02037,0.978260869565217
Ochrophyta,44,PF02055,0.956521739130435
Ochrophyta,46,PF02096,1
Ochrophyta,44,PF02099,0.956521739130435
Ochrophyta,45,PF02114,0.978260869565217
Ochrophyta,44,PF02127,0.956521739130435
Ochrophyta,44,PF02130,0.956521739130435
Ochrophyta,46,PF02135,1
Ochrophyta,46,PF02136,1
Ochrophyta,45,PF02138,0.978260869565217
Ochrophyta,46,PF02146,1
Ochrophyta,44,PF02148,0.956521739130435
Ochrophyta,46,PF02167,1
Ochrophyta,45,PF02181,0.978260869565217
Ochrophyta,45,PF02201,0.978260869565217
Ochrophyta,46,PF02204,1
Ochrophyta,44,PF02213,0.956521739130435
Ochrophyta,44,PF02214,0.956521739130435
Ochrophyta,45,PF02219,0.978260869565217
Ochrophyta,45,PF02225,0.978260869565217
Ochrophyta,46,PF02230,1
Ochrophyta,46,PF02233,1
Ochrophyta,45,PF02263,0.978260869565217
Ochrophyta,46,PF02271,1
Ochrophyta,45,PF02297,0.978260869565217
Ochrophyta,46,PF02338,1
Ochrophyta,44,PF02347,0.956521739130435
Ochrophyta,44,PF02353,0.956521739130435
Ochrophyta,44,PF02364,0.956521739130435
Ochrophyta,46,PF02373,1
Ochrophyta,45,PF02374,0.978260869565217
Ochrophyta,45,PF02383,0.978260869565217
Ochrophyta,46,PF02390,1
Ochrophyta,44,PF02401,0.956521739130435
Ochrophyta,44,PF02463,0.956521739130435
Ochrophyta,46,PF02466,1
Ochrophyta,45,PF02475,0.978260869565217
Ochrophyta,46,PF02492,1
Ochrophyta,46,PF02493,1
Ochrophyta,44,PF02514,0.956521739130435
Ochrophyta,45,PF02516,0.978260869565217
Ochrophyta,45,PF02517,0.978260869565217
Ochrophyta,46,PF02518,1
Ochrophyta,46,PF02535,1
Ochrophyta,45,PF02545,0.978260869565217
Ochrophyta,45,PF02548,0.978260869565217
Ochrophyta,44,PF02567,0.956521739130435
Ochrophyta,44,PF02574,0.956521739130435
Ochrophyta,45,PF02575,0.978260869565217
Ochrophyta,45,PF02582,0.978260869565217
Ochrophyta,44,PF02617,0.956521739130435
Ochrophyta,45,PF02622,0.978260869565217
Ochrophyta,44,PF02628,0.956521739130435
Ochrophyta,46,PF02630,1
Ochrophyta,46,PF02656,1
Ochrophyta,46,PF02668,1
Ochrophyta,46,PF02678,1
Ochrophyta,45,PF02685,0.978260869565217
Ochrophyta,45,PF02696,0.978260869565217
Ochrophyta,46,PF02714,1
Ochrophyta,44,PF02731,0.956521739130435
Ochrophyta,44,PF02733,0.956521739130435
Ochrophyta,46,PF02737,1
Ochrophyta,46,PF02771,1
Ochrophyta,45,PF02773,0.978260869565217
Ochrophyta,44,PF02774,0.956521739130435
Ochrophyta,46,PF02777,1
Ochrophyta,46,PF02779,1
Ochrophyta,45,PF02784,0.978260869565217
Ochrophyta,45,PF02786,0.978260869565217
Ochrophyta,46,PF02798,1
Ochrophyta,46,PF02800,1
Ochrophyta,46,PF02823,1
Ochrophyta,45,PF02826,0.978260869565217
Ochrophyta,45,PF02840,0.978260869565217
Ochrophyta,45,PF02847,0.978260869565217
Ochrophyta,45,PF02854,0.978260869565217
Ochrophyta,46,PF02867,1
Ochrophyta,45,PF02878,0.978260869565217
Ochrophyta,44,PF02882,0.956521739130435
Ochrophyta,46,PF02889,1
Ochrophyta,45,PF02902,0.978260869565217
Ochrophyta,44,PF02906,0.956521739130435
Ochrophyta,45,PF02913,0.978260869565217
Ochrophyta,46,PF02953,1
Ochrophyta,45,PF02965,0.978260869565217
Ochrophyta,46,PF02966,1
Ochrophyta,46,PF02970,1
Ochrophyta,44,PF02985,0.956521739130435
Ochrophyta,46,PF02990,1
Ochrophyta,46,PF02991,1
Ochrophyta,46,PF02996,1
Ochrophyta,46,PF03006,1
Ochrophyta,45,PF03016,0.978260869565217
Ochrophyta,44,PF03029,0.956521739130435
Ochrophyta,45,PF03030,0.978260869565217
Ochrophyta,46,PF03031,1
Ochrophyta,45,PF03055,0.978260869565217
Ochrophyta,45,PF03061,0.978260869565217
Ochrophyta,44,PF03062,0.956521739130435
Ochrophyta,44,PF03071,0.956521739130435
Ochrophyta,46,PF03074,1
Ochrophyta,45,PF03083,0.978260869565217
Ochrophyta,45,PF03092,0.978260869565217
Ochrophyta,44,PF03097,0.956521739130435
Ochrophyta,44,PF03105,0.956521739130435
Ochrophyta,45,PF03109,0.978260869565217
Ochrophyta,45,PF03124,0.978260869565217
Ochrophyta,46,PF03129,1
Ochrophyta,46,PF03133,1
Ochrophyta,46,PF03134,1
Ochrophyta,46,PF03151,1
Ochrophyta,46,PF03152,1
Ochrophyta,44,PF03155,0.956521739130435
Ochrophyta,44,PF03159,0.956521739130435
Ochrophyta,45,PF03171,0.978260869565217
Ochrophyta,46,PF03178,1
Ochrophyta,46,PF03179,1
Ochrophyta,45,PF03188,0.978260869565217
Ochrophyta,46,PF03219,1
Ochrophyta,46,PF03223,1
Ochrophyta,46,PF03248,1
Ochrophyta,44,PF03256,0.956521739130435
Ochrophyta,46,PF03259,1
Ochrophyta,46,PF03297,1
Ochrophyta,46,PF03332,1
Ochrophyta,45,PF03343,0.978260869565217
Ochrophyta,46,PF03348,1
Ochrophyta,46,PF03357,1
Ochrophyta,46,PF03371,1
Ochrophyta,46,PF03372,1
Ochrophyta,46,PF03381,1
Ochrophyta,46,PF03388,1
Ochrophyta,45,PF03398,0.978260869565217
Ochrophyta,46,PF03399,1
Ochrophyta,45,PF03407,0.978260869565217
Ochrophyta,45,PF03435,0.978260869565217
Ochrophyta,46,PF03441,1
Ochrophyta,46,PF03446,1
Ochrophyta,44,PF03457,0.956521739130435
Ochrophyta,46,PF03464,1
Ochrophyta,46,PF03501,1
Ochrophyta,45,PF03556,0.978260869565217
Ochrophyta,45,PF03567,0.978260869565217
Ochrophyta,46,PF03572,1
Ochrophyta,45,PF03577,0.978260869565217
Ochrophyta,46,PF03587,1
Ochrophyta,46,PF03619,1
Ochrophyta,44,PF03630,0.956521739130435
Ochrophyta,45,PF03635,0.978260869565217
Ochrophyta,44,PF03638,0.956521739130435
Ochrophyta,44,PF03641,0.956521739130435
Ochrophyta,45,PF03643,0.978260869565217
Ochrophyta,46,PF03645,1
Ochrophyta,46,PF03656,1
Ochrophyta,46,PF03660,1
Ochrophyta,44,PF03665,0.956521739130435
Ochrophyta,46,PF03721,1
Ochrophyta,44,PF03741,0.956521739130435
Ochrophyta,44,PF03770,0.956521739130435
Ochrophyta,46,PF03798,1
Ochrophyta,45,PF03828,0.978260869565217
Ochrophyta,44,PF03839,0.956521739130435
Ochrophyta,46,PF03870,1
Ochrophyta,44,PF03874,0.956521739130435
Ochrophyta,45,PF03878,0.978260869565217
Ochrophyta,45,PF03909,0.978260869565217
Ochrophyta,46,PF03917,1
Ochrophyta,46,PF03931,1
Ochrophyta,46,PF03937,1
Ochrophyta,44,PF03946,0.956521739130435
Ochrophyta,46,PF03947,1
Ochrophyta,46,PF03949,1
Ochrophyta,46,PF03966,1
Ochrophyta,44,PF03969,0.956521739130435
Ochrophyta,46,PF03982,1
Ochrophyta,44,PF03985,0.956521739130435
Ochrophyta,46,PF03987,1
Ochrophyta,44,PF03992,0.956521739130435
Ochrophyta,46,PF03997,1
Ochrophyta,45,PF03998,0.978260869565217
Ochrophyta,44,PF04004,0.956521739130435
Ochrophyta,44,PF04012,0.956521739130435
Ochrophyta,44,PF04037,0.956521739130435
Ochrophyta,45,PF04045,0.978260869565217
Ochrophyta,46,PF04051,1
Ochrophyta,46,PF04053,1
Ochrophyta,45,PF04054,0.978260869565217
Ochrophyta,45,PF04055,0.978260869565217
Ochrophyta,46,PF04061,1
Ochrophyta,45,PF04062,0.978260869565217
Ochrophyta,44,PF04065,0.956521739130435
Ochrophyta,46,PF04072,1
Ochrophyta,46,PF04078,1
Ochrophyta,46,PF04099,1
Ochrophyta,44,PF04100,0.956521739130435
Ochrophyta,46,PF04111,1
Ochrophyta,46,PF04116,1
Ochrophyta,46,PF04117,1
Ochrophyta,44,PF04129,0.956521739130435
Ochrophyta,44,PF04134,0.956521739130435
Ochrophyta,46,PF04137,1
Ochrophyta,44,PF04140,0.956521739130435
Ochrophyta,46,PF04142,1
Ochrophyta,46,PF04145,1
Ochrophyta,46,PF04153,1
Ochrophyta,44,PF04157,0.956521739130435
Ochrophyta,44,PF04177,0.956521739130435
Ochrophyta,46,PF04178,1
Ochrophyta,46,PF04191,1
Ochrophyta,46,PF04193,1
Ochrophyta,46,PF04258,1
Ochrophyta,45,PF04280,0.978260869565217
Ochrophyta,46,PF04321,1
Ochrophyta,44,PF04379,0.956521739130435
Ochrophyta,45,PF04403,0.978260869565217
Ochrophyta,45,PF04408,0.978260869565217
Ochrophyta,46,PF04410,1
Ochrophyta,44,PF04424,0.956521739130435
Ochrophyta,45,PF04427,0.978260869565217
Ochrophyta,44,PF04430,0.956521739130435
Ochrophyta,44,PF04442,0.956521739130435
Ochrophyta,45,PF04495,0.978260869565217
Ochrophyta,44,PF04502,0.956521739130435
Ochrophyta,46,PF04511,1
Ochrophyta,46,PF04515,1
Ochrophyta,44,PF04547,0.956521739130435
Ochrophyta,44,PF04551,0.956521739130435
Ochrophyta,46,PF04564,1
Ochrophyta,46,PF04573,1
Ochrophyta,44,PF04577,0.956521739130435
Ochrophyta,44,PF04588,0.956521739130435
Ochrophyta,46,PF04628,1
Ochrophyta,46,PF04641,1
Ochrophyta,46,PF04652,1
Ochrophyta,45,PF04670,0.978260869565217
Ochrophyta,44,PF04677,0.956521739130435
Ochrophyta,44,PF04699,0.956521739130435
Ochrophyta,45,PF04716,0.978260869565217
Ochrophyta,44,PF04727,0.956521739130435
Ochrophyta,46,PF04729,1
Ochrophyta,46,PF04733,1
Ochrophyta,45,PF04777,0.978260869565217
Ochrophyta,46,PF04784,1
Ochrophyta,45,PF04800,0.978260869565217
Ochrophyta,45,PF04801,0.978260869565217
Ochrophyta,45,PF04811,0.978260869565217
Ochrophyta,44,PF04832,0.956521739130435
Ochrophyta,45,PF04857,0.978260869565217
Ochrophyta,45,PF04889,0.978260869565217
Ochrophyta,46,PF04893,1
Ochrophyta,45,PF04900,0.978260869565217
Ochrophyta,45,PF04909,0.978260869565217
Ochrophyta,44,PF04921,0.956521739130435
Ochrophyta,45,PF04928,0.978260869565217
Ochrophyta,46,PF04930,1
Ochrophyta,44,PF04934,0.956521739130435
Ochrophyta,44,PF04950,0.956521739130435
Ochrophyta,45,PF04968,0.978260869565217
Ochrophyta,46,PF04969,1
Ochrophyta,46,PF04981,1
Ochrophyta,45,PF04998,0.978260869565217
Ochrophyta,46,PF05002,1
Ochrophyta,44,PF05008,0.956521739130435
Ochrophyta,45,PF05018,0.978260869565217
Ochrophyta,45,PF05023,0.978260869565217
Ochrophyta,44,PF05047,0.956521739130435
Ochrophyta,45,PF05050,0.978260869565217
Ochrophyta,46,PF05071,1
Ochrophyta,46,PF05091,1
Ochrophyta,46,PF05118,1
Ochrophyta,45,PF05129,0.978260869565217
Ochrophyta,44,PF05148,0.956521739130435
Ochrophyta,44,PF05158,0.956521739130435
Ochrophyta,44,PF05179,0.956521739130435
Ochrophyta,46,PF05180,1
Ochrophyta,46,PF05186,1
Ochrophyta,44,PF05187,0.956521739130435
Ochrophyta,46,PF05193,1
Ochrophyta,45,PF05199,0.978260869565217
Ochrophyta,44,PF05201,0.956521739130435
Ochrophyta,45,PF05208,0.978260869565217
Ochrophyta,45,PF05216,0.978260869565217
Ochrophyta,46,PF05221,1
Ochrophyta,45,PF05277,0.978260869565217
Ochrophyta,45,PF05328,0.978260869565217
Ochrophyta,46,PF05347,1
Ochrophyta,46,PF05348,1
Ochrophyta,45,PF05362,0.978260869565217
Ochrophyta,46,PF05365,1
Ochrophyta,46,PF05383,1
Ochrophyta,46,PF05405,1
Ochrophyta,45,PF05470,0.978260869565217
Ochrophyta,45,PF05577,0.978260869565217
Ochrophyta,45,PF05602,0.978260869565217
Ochrophyta,45,PF05608,0.978260869565217
Ochrophyta,45,PF05631,0.978260869565217
Ochrophyta,45,PF05686,0.978260869565217
Ochrophyta,44,PF05700,0.956521739130435
Ochrophyta,44,PF05712,0.956521739130435
Ochrophyta,46,PF05721,1
Ochrophyta,44,PF05724,0.956521739130435
Ochrophyta,46,PF05739,1
Ochrophyta,44,PF05773,0.956521739130435
Ochrophyta,44,PF05811,0.956521739130435
Ochrophyta,46,PF05832,1
Ochrophyta,45,PF05856,0.978260869565217
Ochrophyta,44,PF05871,0.956521739130435
Ochrophyta,44,PF05873,0.956521739130435
Ochrophyta,45,PF05890,0.978260869565217
Ochrophyta,46,PF05903,1
Ochrophyta,46,PF05907,1
Ochrophyta,46,PF05958,1
Ochrophyta,45,PF06026,0.978260869565217
Ochrophyta,46,PF06047,1
Ochrophyta,46,PF06068,1
Ochrophyta,46,PF06071,1
Ochrophyta,44,PF06080,0.956521739130435
Ochrophyta,46,PF06093,1
Ochrophyta,44,PF06094,0.956521739130435
Ochrophyta,46,PF06201,1
Ochrophyta,45,PF06203,0.978260869565217
Ochrophyta,45,PF06212,0.978260869565217
Ochrophyta,45,PF06220,0.978260869565217
Ochrophyta,46,PF06244,1
Ochrophyta,45,PF06246,0.978260869565217
Ochrophyta,45,PF06325,0.978260869565217
Ochrophyta,45,PF06414,0.978260869565217
Ochrophyta,46,PF06417,1
Ochrophyta,44,PF06418,0.956521739130435
Ochrophyta,45,PF06602,0.978260869565217
Ochrophyta,44,PF06645,0.956521739130435
Ochrophyta,46,PF06703,1
